STATUS | wrapper  | 2013/11/02 02:54:42 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2013/11/02 02:54:42 | Launching a JVM...
INFO   | jvm 1    | 2013/11/02 02:54:43 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2013/11/02 02:54:43 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2013/11/02 02:54:43 |           following files:
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |             libwrapper.dylib
INFO   | jvm 1    | 2013/11/02 02:54:43 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2013/11/02 02:54:43 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2013/11/02 02:54:43 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2013/11/02 02:54:43 |           configuration property.
INFO   | jvm 1    | 2013/11/02 02:54:43 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2013/11/02 02:54:43 | 
INFO   | jvm 1    | 2013/11/02 02:54:43 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2013/11/02 02:54:43 |   Heap sizes: current=82752k  free=77077k  max=932096k
INFO   | jvm 1    | 2013/11/02 02:54:43 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=MYv1UJPqMzklCUPx -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=41679 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2013/11/02 02:54:43 | Extensions classpath:
INFO   | jvm 1    | 2013/11/02 02:54:43 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2013/11/02 02:54:43 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2013/11/02 02:54:43 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55567-1389646124220-0:1) uptime 8 minutes
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55567-1389646124220-0:1) is shutdown
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@22cf2994: startup date [Mon Jan 13 21:48:42 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/13 21:57:34 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2014/01/13 21:57:35 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/01/13 22:25:38 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/01/13 22:25:38 | Launching a JVM...
INFO   | jvm 1    | 2014/01/13 22:25:38 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2014/01/13 22:25:38 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2014/01/13 22:25:38 | 
INFO   | jvm 1    | 2014/01/13 22:25:38 | 
INFO   | jvm 1    | 2014/01/13 22:25:38 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2014/01/13 22:25:38 |           following files:
INFO   | jvm 1    | 2014/01/13 22:25:38 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2014/01/13 22:25:38 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2014/01/13 22:25:38 |             libwrapper.dylib
INFO   | jvm 1    | 2014/01/13 22:25:38 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2014/01/13 22:25:38 |             /Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2014/01/13 22:25:38 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2014/01/13 22:25:38 |           configuration property.
INFO   | jvm 1    | 2014/01/13 22:25:38 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2014/01/13 22:25:38 | 
INFO   | jvm 1    | 2014/01/13 22:25:38 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2014/01/13 22:25:38 |   Heap sizes: current=81536k  free=75936k  max=932096k
INFO   | jvm 1    | 2014/01/13 22:25:38 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=8GQhyjSw41B9Rc84 -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=44465 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2014/01/13 22:25:38 | Extensions classpath:
INFO   | jvm 1    | 2014/01/13 22:25:38 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2014/01/13 22:25:38 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2014/01/13 22:25:38 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2014/01/13 22:25:38 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2014/01/13 22:25:38 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2014/01/13 22:25:39 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/13 22:25:39 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@41979448: startup date [Mon Jan 13 22:25:39 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/13 22:25:40 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2014/01/13 22:25:40 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Recovery replayed 1359 operations from the journal in 0.128 seconds.
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55784-1389648341525-0:1) is starting
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Listening for connections at: tcp://MacBook-Pro-de-Gustavo.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Connector openwire started
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Listening for connections at: amqp://MacBook-Pro-de-Gustavo.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Connector amqp started
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Listening for connections at: stomp://MacBook-Pro-de-Gustavo.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Connector stomp started
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Listening for connections at: mqtt://MacBook-Pro-de-Gustavo.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Listening for connections at ws://MacBook-Pro-de-Gustavo.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Connector ws started
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55784-1389648341525-0:1) started
INFO   | jvm 1    | 2014/01/13 22:25:41 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2014/01/13 22:25:42 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2014/01/13 22:25:42 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2014/01/13 22:25:42 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2014/01/13 22:25:42 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2014/01/13 22:25:42 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2014/01/13 22:25:42 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/13 22:32:41 |  WARN | Transport Connection to: tcp://127.0.0.1:55818 failed: java.io.EOFException
STATUS | wrapper  | 2014/01/13 22:33:51 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2014/01/13 22:33:52 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55784-1389648341525-0:1) is shutting down
INFO   | jvm 1    | 2014/01/13 22:33:53 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Connector amqp stopped
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/prj-chat/servers/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55784-1389648341525-0:1) uptime 8 minutes
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-55784-1389648341525-0:1) is shutdown
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@41979448: startup date [Mon Jan 13 22:25:39 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/13 22:33:54 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2014/01/13 22:33:54 | <-- Wrapper Stopped
STATUS | wrapper  | 2014/01/16 18:47:15 | --> Wrapper Started as Daemon
STATUS | wrapper  | 2014/01/16 18:47:16 | Launching a JVM...
INFO   | jvm 1    | 2014/01/16 18:47:17 | Wrapper (Version 3.2.3) http://wrapper.tanukisoftware.org
INFO   | jvm 1    | 2014/01/16 18:47:17 |   Copyright 1999-2006 Tanuki Software, Inc.  All Rights Reserved.
INFO   | jvm 1    | 2014/01/16 18:47:17 | 
INFO   | jvm 1    | 2014/01/16 18:47:17 | 
INFO   | jvm 1    | 2014/01/16 18:47:17 | WARNING - Unable to load the Wrapper's native library because none of the
INFO   | jvm 1    | 2014/01/16 18:47:17 |           following files:
INFO   | jvm 1    | 2014/01/16 18:47:17 |             libwrapper-macosx-x86-64.dylib
INFO   | jvm 1    | 2014/01/16 18:47:17 |             libwrapper-macosx-universal-64.dylib
INFO   | jvm 1    | 2014/01/16 18:47:17 |             libwrapper.dylib
INFO   | jvm 1    | 2014/01/16 18:47:17 |           could be located on the following java.library.path:
INFO   | jvm 1    | 2014/01/16 18:47:17 |             /Users/Gustavo/Documents/java-workspace/sor-interfaces-aux/activemq/bin/macosx/../../bin/macosx
INFO   | jvm 1    | 2014/01/16 18:47:17 |           Please see the documentation for the wrapper.java.library.path
INFO   | jvm 1    | 2014/01/16 18:47:17 |           configuration property.
INFO   | jvm 1    | 2014/01/16 18:47:17 |           System signals will not be handled correctly.
INFO   | jvm 1    | 2014/01/16 18:47:17 | 
INFO   | jvm 1    | 2014/01/16 18:47:17 | Java Runtime: Oracle Corporation 1.7.0_09 /Library/Java/JavaVirtualMachines/jdk1.7.0_09.jdk/Contents/Home/jre
INFO   | jvm 1    | 2014/01/16 18:47:17 |   Heap sizes: current=81920k  free=76279k  max=932096k
INFO   | jvm 1    | 2014/01/16 18:47:17 |     JVM args: -Dactivemq.home=../.. -Dactivemq.base=../.. -Djavax.net.ssl.keyStorePassword=password -Djavax.net.ssl.trustStorePassword=password -Djavax.net.ssl.keyStore=../../conf/broker.ks -Djavax.net.ssl.trustStore=../../conf/broker.ts -Dcom.sun.management.jmxremote -Dorg.apache.activemq.UseDedicatedTaskRunner=true -Djava.util.logging.config.file=logging.properties -Dactivemq.conf=../../conf -Dactivemq.data=../../data -Dhawtio.realm=activemq -Dhawtio.role=admins -Dhawtio.rolePrincipalClasses=org.apache.activemq.jaas.GroupPrincipal -Djava.security.auth.login.config=../../conf/login.config -Xmx1024m -Djava.library.path=../../bin/macosx/ -Dwrapper.key=FbF10IQ428ZitOhu -Dwrapper.port=32000 -Dwrapper.jvm.port.min=31000 -Dwrapper.jvm.port.max=31999 -Dwrapper.pid=48168 -Dwrapper.version=3.2.3 -Dwrapper.native_library=wrapper -Dwrapper.service=TRUE -Dwrapper.cpu.timeout=10 -Dwrapper.jvmid=1
INFO   | jvm 1    | 2014/01/16 18:47:17 | Extensions classpath:
INFO   | jvm 1    | 2014/01/16 18:47:17 |   [../../lib,../../lib/camel,../../lib/optional,../../lib/web,../../lib/extra]
INFO   | jvm 1    | 2014/01/16 18:47:17 | ACTIVEMQ_HOME: ../..
INFO   | jvm 1    | 2014/01/16 18:47:17 | ACTIVEMQ_BASE: ../..
INFO   | jvm 1    | 2014/01/16 18:47:17 | ACTIVEMQ_CONF: ../../conf
INFO   | jvm 1    | 2014/01/16 18:47:17 | ACTIVEMQ_DATA: ../../data
INFO   | jvm 1    | 2014/01/16 18:47:18 | Loading message broker from: xbean:activemq.xml
INFO   | jvm 1    | 2014/01/16 18:47:18 |  INFO | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@4eb2c566: startup date [Thu Jan 16 18:47:18 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/16 18:47:21 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/sor-interfaces-aux/activemq/bin/macosx/../../data/localhost/tmp_storage] started
INFO   | jvm 1    | 2014/01/16 18:47:21 |  INFO | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/Gustavo/Documents/java-workspace/sor-interfaces-aux/activemq/bin/macosx/../../data/kahadb]
INFO   | jvm 1    | 2014/01/16 18:47:21 |  INFO | KahaDB is version 5
INFO   | jvm 1    | 2014/01/16 18:47:21 |  INFO | Recovering from the journal ...
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Recovery replayed 1459 operations from the journal in 0.195 seconds.
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-49908-1389894442043-0:1) is starting
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Listening for connections at: tcp://MacBook-Pro-de-Gustavo.local:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Connector openwire started
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Listening for connections at: amqp://MacBook-Pro-de-Gustavo.local:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Connector amqp started
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Listening for connections at: stomp://MacBook-Pro-de-Gustavo.local:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Connector stomp started
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Listening for connections at: mqtt://MacBook-Pro-de-Gustavo.local:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Connector mqtt started
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Listening for connections at ws://MacBook-Pro-de-Gustavo.local:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Connector ws started
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-49908-1389894442043-0:1) started
INFO   | jvm 1    | 2014/01/16 18:47:22 |  INFO | For help or more information please see: http://activemq.apache.org
INFO   | jvm 1    | 2014/01/16 18:47:23 |  INFO | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-)
INFO   | jvm 1    | 2014/01/16 18:47:23 |  INFO | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal"
INFO   | jvm 1    | 2014/01/16 18:47:23 |  INFO | Using file upload directory: /var/folders/l9/1thv2d316y7c_rtbghjhdlwh0000gn/T//uploads
INFO   | jvm 1    | 2014/01/16 18:47:23 |  INFO | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml
INFO   | jvm 1    | 2014/01/16 18:47:24 |  INFO | ActiveMQ WebConsole available at http://localhost:8161/
INFO   | jvm 1    | 2014/01/16 18:47:24 |  INFO | Initializing Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/16 18:53:37 |  WARN | Transport Connection to: tcp://127.0.0.1:49954 failed: java.io.EOFException
INFO   | jvm 1    | 2014/01/16 19:00:21 |  WARN | Transport Connection to: tcp://127.0.0.1:49963 failed: java.io.EOFException
INFO   | jvm 1    | 2014/01/16 19:02:58 |  WARN | Transport Connection to: tcp://127.0.0.1:49976 failed: java.io.EOFException
INFO   | jvm 1    | 2014/01/16 19:04:45 |  WARN | Transport Connection to: tcp://127.0.0.1:49984 failed: java.io.EOFException
STATUS | wrapper  | 2014/01/16 19:05:22 | TERM trapped.  Shutting down.
INFO   | jvm 1    | 2014/01/16 19:05:23 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-49908-1389894442043-0:1) is shutting down
INFO   | jvm 1    | 2014/01/16 19:05:24 |  INFO | Connector openwire stopped
INFO   | jvm 1    | 2014/01/16 19:05:24 |  INFO | Connector amqp stopped
INFO   | jvm 1    | 2014/01/16 19:05:24 |  INFO | Connector stomp stopped
INFO   | jvm 1    | 2014/01/16 19:05:24 |  INFO | Connector mqtt stopped
INFO   | jvm 1    | 2014/01/16 19:05:24 |  INFO | Connector ws stopped
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | PListStore:[/Users/Gustavo/Documents/java-workspace/sor-interfaces-aux/activemq/bin/macosx/../../data/localhost/tmp_storage] stopped
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Stopping async queue tasks
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Stopping async topic tasks
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Stopped KahaDB
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-49908-1389894442043-0:1) uptime 18 minutes
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Apache ActiveMQ 5.9.0 (localhost, ID:MacBook-Pro-de-Gustavo.local-49908-1389894442043-0:1) is shutdown
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@4eb2c566: startup date [Thu Jan 16 18:47:18 CET 2014]; root of context hierarchy
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Destroying Spring FrameworkServlet 'dispatcher'
INFO   | jvm 1    | 2014/01/16 19:05:25 |  INFO | Destroying hawtio authentication filter
STATUS | wrapper  | 2014/01/16 19:05:25 | <-- Wrapper Stopped
